date,demand,RRP,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2/9/2019,95668.77,44.17631186,0.16666667,14.6,19.7,13.6,0,1,0
2/10/2019,94786.72,86.43577587,0,13,23.3,23.5,4.8,1,0
2/11/2019,114085.645,97.71508951,0,14.4,27.5,18.6,0,1,0
2/12/2019,107697.205,57.33821194,0,18.4,21.5,12.4,0,1,0
2/13/2019,106692.845,85.98148307,0,11.8,19.2,23.7,2.8,1,0
2/14/2019,107655.08,108.2907152,0,12.3,23.2,24.2,0,1,0
2/15/2019,113910.46,114.7685038,0,14.8,22.8,23.1,0,1,0
2/16/2019,106467.235,127.4802754,0,16.1,23.2,24.2,0,1,0
2/17/2019,108470.925,110.4895928,0,15,29,20,0,1,0
2/18/2019,116995.065,104.4634554,0,18,23.6,16.9,0,1,0
2/19/2019,110531.6,105.0981782,0,13.7,20.2,21.4,0,1,0
2/20/2019,108972.305,111.0460243,0,13.5,23.2,20.8,0,1,0
2/21/2019,110235.335,114.360572,0,14,20.4,16.2,0,1,0
2/22/2019,109901.76,103.0440629,0,15.5,21.2,23.9,0,1,0
2/23/2019,99890.25,77.03140322,0,16.4,25.8,24,0,1,0
2/24/2019,106877.865,87.18091338,0,13.8,32.9,24.6,0,1,0
2/25/2019,133476.605,139.955977,0,18,34.2,24.4,0,1,0
2/26/2019,123114.115,115.9396033,0,17.9,22.3,21,0,1,0
2/27/2019,125272.27,123.7875391,0,12.9,25.7,24,0,1,0
2/28/2019,150472.255,160.9384487,0,16.3,36.8,23.4,0,1,0
3/1/2019,163682.04,1284.799876,0,22.6,38.1,22.3,0,1,0
3/2/2019,146265.115,132.4925904,0,22.3,36.3,23.4,0,1,0
3/3/2019,138597.69,153.7842958,0,25.1,36,14.4,0,1,0
3/4/2019,136528.81,135.2064474,0,19,24.6,21.8,0,1,0
3/5/2019,126073.53,118.2619446,0,18,24.3,15.5,0,1,0
3/6/2019,108723.615,75.98119137,0,13.2,17.2,19.5,1.6,1,0
3/7/2019,114519.865,103.1975585,0,9.7,22.1,21.2,2,1,0
3/8/2019,117281.2,106.9388027,0,11.3,26.8,10.2,0,1,0
3/9/2019,106854.935,95.07842459,0,13.9,24.7,20,0,1,0
3/10/2019,101994.055,74.37493203,0,14.3,23.7,10.1,0,1,0
3/11/2019,103219.08,81.47204007,0,15.9,21.8,18.6,0.2,1,1
3/12/2019,110086.7,76.97154796,0,15.8,19.2,10.8,0,1,0
3/13/2019,114740.52,122.2385811,0,11.9,18.6,15.1,0,1,0
3/14/2019,112785.78,126.7859571,0,12.1,20.8,20.6,0.2,1,0
3/15/2019,111179.125,102.6085151,0,11.7,22.2,18.7,0,1,0
3/16/2019,105119.48,95.25118781,0,12.2,25.6,20.1,0,1,0
3/17/2019,105669.045,103.9571924,0,14.2,25.6,19.2,0,1,0
3/18/2019,121954.385,111.1497946,0,16.5,28.2,18.9,0,1,0
3/19/2019,123290.835,113.6447743,0,16.9,23.4,12.7,0,1,0
3/20/2019,123994.3,127.2765992,0,19.3,23.4,11.1,0,1,0
3/21/2019,124181.405,115.460165,0,18.2,24.3,12.5,0,1,0
3/22/2019,128305.64,111.2407066,0,18.7,28.6,15.3,0,1,0
3/23/2019,109147.65,98.95473172,0,19.9,31.3,13.6,1.8,1,0
3/24/2019,104226.83,97.85759965,0,16.5,29.3,16.9,2,1,0
3/25/2019,107583.935,80.29292737,0,14.8,19,13.6,0.2,1,0
3/26/2019,108840.18,95.56789356,0,12.3,20.3,15.9,0,1,0
3/27/2019,113307.595,114.1613715,0,11.1,21.7,17.8,0,1,0
3/28/2019,113923.16,108.460275,0,11.6,27.9,17.8,0,1,0
3/29/2019,110768.285,83.98953774,0,14.6,28.5,4.9,0,1,0
3/30/2019,101262.655,85.16593486,0,9.1,15.6,11.4,1.8,1,0
3/31/2019,101119.835,94.38958823,0,9.4,18.5,8,2.2,1,0
4/1/2019,116817.43,131.3335309,0,13,17.1,6.6,0.2,1,0
4/2/2019,114927.205,119.3975507,0,7.4,25.9,16.6,0,1,0
4/3/2019,115188.76,112.9080676,0,9.4,24.7,10.9,0,1,0
4/4/2019,113763.835,116.7564884,0,13.3,21.9,13.9,0,1,0
4/5/2019,111484.73,98.53030197,0,14.4,28.5,15.3,0,0,0
4/6/2019,102229.645,103.2729949,0,16.5,20.1,12.4,0,0,0
4/7/2019,93590.425,86.80268601,0.020833334,9.5,26.5,15.9,0,0,0
4/8/2019,108543.635,113.1340539,0,12.5,23.1,9,0,0,0
4/9/2019,111999.04,106.3359468,0,11.1,16.3,13.9,1.6,0,0
4/10/2019,120858.98,121.8751363,0,10.7,15.8,4.8,1.4,0,0
4/11/2019,116890.61,126.8896051,0,11.3,17.3,14.4,0,0,0
4/12/2019,114848.77,128.7232047,0,6.7,24.9,15.3,0.2,0,0
4/13/2019,105963.555,122.4421606,0,10.5,20.7,10,0,0,0
4/14/2019,98680,111.731646,0,11.8,22.5,14.4,0,0,0
4/15/2019,114194.955,113.1121728,0,12.9,27.4,10.9,0,0,0
4/16/2019,115392.875,100.0056174,0,17.1,30.3,14.4,0,0,0
4/17/2019,117281.13,100.1096387,0,22.1,30,12.8,0,0,0
4/18/2019,111360.065,84.83386371,0,13.2,17.7,12.8,0,0,0
4/19/2019,95967.405,78.14244558,0,8.6,22.1,14,0,0,1
4/20/2019,95654.36,66.87481389,0,10.2,30.2,13.9,0,0,1
4/21/2019,94810.665,80.07625848,0,14.8,27,7.5,0,0,1
4/22/2019,100246.51,95.10738692,0,13.7,17.6,6,0.8,0,1
4/23/2019,114240.885,89.62898584,0,11.1,18.5,8,0,0,0
4/24/2019,113264.23,86.74929284,0,14.6,23.2,8.2,0,1,0
4/25/2019,98112.465,62.60573067,0,10.2,21.5,10.6,0,1,1
4/26/2019,107226.59,60.91838254,0,11.9,15.8,6.9,3,1,0
4/27/2019,105374.93,79.62008598,0,8.7,16.2,8.5,0,1,0
4/28/2019,101057.43,86.02286062,0,12.4,17.4,5.2,0,1,0
4/29/2019,118307.525,121.0296417,0,11.5,18.1,8.4,0,1,0
4/30/2019,110515.6,96.95170577,0,7.9,23.1,11.7,0,1,0
5/1/2019,111462.385,90.5638369,0,15.6,22.8,7.8,0,1,0
5/2/2019,112948.4,103.5866148,0,17.1,20.2,6.2,3.6,1,0
5/3/2019,110902.185,101.1629982,0,11.8,20.7,9,0.2,1,0
5/4/2019,103616.145,103.3834967,0,13,16.4,8.2,0.2,1,0
5/5/2019,104770.705,108.0955559,0,11.3,16.3,6.5,2,1,0
5/6/2019,121535.485,112.5055846,0,11.7,16.7,8.5,0.2,1,0
5/7/2019,116318.435,94.75371448,0,7.4,18.7,11.7,0,1,0
5/8/2019,118801.84,114.5284513,0,10.3,17.4,7.3,5.2,1,0
5/9/2019,122003.335,113.6303305,0,9.7,16.2,5.3,0.6,1,0
5/10/2019,123850.86,93.13527687,0,10.2,14.2,2.8,7.2,1,0
5/11/2019,113186.735,87.03653305,0,10.2,16.4,7.7,8.2,1,0
5/12/2019,110416.88,87.37738174,0,12.2,17.7,6.6,0,1,0
5/13/2019,119598.605,77.15737698,0,12.7,18.1,8.3,0,1,0
5/14/2019,123005.31,89.82269178,0,11.3,20.2,9,0,1,0
5/15/2019,126264.775,100.6447738,0,12,15.8,8,0,1,0
5/16/2019,127389.485,98.94296433,0,10.5,16.1,9.8,0,1,0
5/17/2019,126934.24,96.78385886,0,6.5,18.6,10.7,0,1,0
5/18/2019,112990.635,86.4417851,0,6.2,21.5,10.6,0,1,0
5/19/2019,104054.85,76.29416809,0,8.9,21.8,10,0.2,1,0
5/20/2019,118733.42,93.3443643,0,12,19.6,3.1,0.4,1,0
5/21/2019,121766.77,104.5578083,0,11.1,20.4,6.9,0.4,1,0
5/22/2019,122015.59,115.8944559,0,10.7,22.3,10.3,0,1,0
5/23/2019,119118.11,88.38713619,0,9.9,21.3,10.2,0,1,0
5/24/2019,118924.765,91.54712449,0,13.8,20.2,4.4,0,1,0
5/25/2019,104949.95,74.26293512,0,13.7,19.8,9.1,1.6,1,0
5/26/2019,106153.43,63.90308214,0,9.5,15.1,8.6,6.6,1,0
5/27/2019,130229.295,87.61101403,0,7.8,14,7.2,8.2,1,0
5/28/2019,133799.655,79.96477454,0,8.2,15.7,3.3,0.2,1,0
5/29/2019,136301.49,85.0039422,0.041666668,8.7,10.6,7.9,1.2,1,0
5/30/2019,138857.135,100.0150103,0,6.7,13.3,5.8,5.8,1,0
5/31/2019,133869.14,100.7077503,0,8.5,14.3,5.7,1.4,1,0
6/1/2019,120653.435,113.2446372,0,11.7,14.6,5.8,2.4,1,0
6/2/2019,118086.93,108.9225857,0,11,14.5,6.7,0,1,0
6/3/2019,135437.85,115.7252699,0,8.2,12,3.8,15.4,1,0
6/4/2019,136149.125,149.1184438,0,8.4,12.9,7.9,3.2,1,0
6/5/2019,137844.815,155.9883292,0,8.6,13,5.7,0,1,0
6/6/2019,134971.775,162.4919949,0,10.2,14.8,7.9,0,1,0
6/7/2019,132003.44,139.2008162,0,11.7,16.6,8,0,1,0
6/8/2019,117243.63,102.4160856,0,6.7,18.7,9.3,0,1,0
6/9/2019,110669.42,69.56130597,0,7.8,18,8,0,1,0
6/10/2019,108133.03,47.48787404,0.083333336,12,19.2,7.6,3,1,1
6/11/2019,122760.92,73.07808171,0,9.6,17.9,9.2,0,1,0
6/12/2019,128127.75,85.79269007,0,11.9,16.5,1.3,0.6,1,0
6/13/2019,128535.19,79.5162514,0,8.8,17.4,8.9,2.6,1,0
6/14/2019,128153.195,86.65546421,0,10,17.3,7,2.2,1,0
6/15/2019,121097.845,104.4318503,0,9,15.2,6.4,2.6,1,0
6/16/2019,116811.39,111.2767338,0,8.6,16.7,7.5,0,1,0
6/17/2019,129972.915,108.7466958,0,6.3,17.9,8.6,3.4,1,0
6/18/2019,137922.22,101.3953781,0,8,13.7,5.2,0,1,0
6/19/2019,144737.12,157.026041,0,6.6,11.9,7,0.8,1,0
6/20/2019,148609.595,141.9795859,0,6.4,11.3,6.4,1.6,1,0
6/21/2019,144504.33,123.8097117,0,6.5,12.6,8.5,3,1,0
6/22/2019,132829.29,111.6098615,0,6.8,11.8,7.3,0.4,1,0
6/23/2019,133525.32,127.6019028,0,3.6,9.6,5.9,1.2,1,0
6/24/2019,146856.8,117.5189607,0,4.2,16,9,0,1,0
6/25/2019,145807.25,124.0512778,0,3.5,17,8.9,0,1,0
6/26/2019,139351.56,106.19914,0,4.6,18,9.2,0.2,1,0
6/27/2019,131023.66,77.67112944,0,5.9,17.5,9.2,0,1,0
6/28/2019,123546.62,61.81515593,0,10.7,19.5,9.2,0,0,0
6/29/2019,117924.13,52.91240414,0.041666668,13,17.6,2.6,0.8,0,0
6/30/2019,116150.915,51.90114988,0,8.1,14.5,8.5,6.4,0,0
7/1/2019,130565.58,67.19546461,0.020833334,9.5,14.1,8.3,0,0,0
7/2/2019,135866.75,93.1106743,0,8.6,15.9,6.6,0,0,0
7/3/2019,137327.7,97.28799981,0,8.2,13.7,7.5,0,0,0
7/4/2019,135182.725,85.90178264,0,5.3,13.5,6.9,0,0,0
7/5/2019,132774.295,78.71906603,0,3.5,19.1,9,0,0,0
7/6/2019,114660.9,64.99290405,0,6,19.4,9.3,0,0,0
7/7/2019,114469.88,87.74718655,0,9,18.2,6.1,0.2,0,0
7/8/2019,127307.26,101.9441713,0,11,16,8.2,5.2,0,0
7/9/2019,133803.985,125.0990315,0,6.8,15,7.2,0.2,0,0
7/10/2019,127092.715,84.78069491,0.020833334,9.5,15.4,6.7,0.2,0,0
7/11/2019,133131.52,89.21770528,0,7.8,14.3,4.6,6.4,0,0
7/12/2019,128384.14,90.9696995,0,10.1,15.7,6.2,2.4,0,0
7/13/2019,123954.31,82.19006879,0,7,12,8.3,4.4,0,0
7/14/2019,123740.265,81.78499643,0,7.1,13.1,3.8,0.8,0,0
7/15/2019,131739.2,92.26999314,0,8.9,14.3,7.6,4.4,0,0
7/16/2019,132941.77,114.6004499,0,9.9,13.9,6.4,1.8,1,0
7/17/2019,135339.82,91.54588645,0,9.7,13.7,3.6,0,1,0
7/18/2019,134119.14,85.91887883,0,9,14.3,7.9,0.4,1,0
7/19/2019,132101.86,101.5731984,0,7.5,15.7,9.6,1.6,1,0
7/20/2019,111288.905,52.5253199,0.083333336,8,17.1,10.3,0,1,0
7/21/2019,111293.15,60.15659043,0,11.3,16.6,8.1,0,1,0
7/22/2019,123618.42,64.58534309,0.083333336,7.9,15.6,10.6,0,1,0
7/23/2019,129008.62,69.86479583,0,9.9,15.2,8.2,1.6,1,0
7/24/2019,135782.545,87.2562993,0,7,14.4,7.8,8,1,0
7/25/2019,132940.63,84.07621011,0,9.2,14.8,5.2,0,1,0
7/26/2019,136493.13,95.23321785,0.125,11,14,5.9,0,1,0
7/27/2019,121958.69,94.37586715,0,9.8,15.3,8.7,6.8,1,0
7/28/2019,118413.135,85.71207304,0,6.6,15.1,10.2,0,1,0
7/29/2019,133205.18,95.8737528,0,8.9,14.6,9.9,0,1,0
7/30/2019,138858.045,110.4700594,0,7.9,12.5,8.7,0.8,1,0
7/31/2019,140275.83,153.2668494,0,3,12.5,11.3,0,1,0
8/1/2019,137651.135,98.96700554,0,5.8,13.8,8.6,0,1,0
8/2/2019,135633.89,106.5682167,0,9.7,12.7,7.4,0.4,1,0
8/3/2019,119933.7,121.5323565,0,10,13.9,6.2,0,1,0
8/4/2019,120350.215,127.8811699,0,9.2,13.1,7.2,1,1,0
8/5/2019,125652.055,108.4969239,0,10,15.8,10.7,0,1,0
8/6/2019,132120.39,89.42780511,0,9.1,13.5,4.5,0.4,1,0
8/7/2019,136315.38,129.2625292,0,9.3,14.1,7.5,0,1,0
8/8/2019,133004.73,95.45419528,0,6.7,13.9,9.6,10.8,1,0
8/9/2019,142555.105,119.9574815,0,7.8,10.1,7.3,2,1,0
8/10/2019,128554.605,94.66880878,0,5.2,12.5,6.6,4.2,1,0
8/11/2019,121028.325,98.10109395,0,4.8,12.9,11.4,6,1,0
8/12/2019,136683.4,163.3616367,0,6.3,12,9.9,8.8,1,0
8/13/2019,141474.265,267.3476499,0,8.8,13.1,7,0,1,0
8/14/2019,134681.435,123.8521422,0,9.1,13.8,6.7,0.2,1,0
8/15/2019,128119.715,76.35098087,0,7.3,16.2,10.5,0,1,0
8/16/2019,129781.155,100.0115921,0,10.6,16.9,6.3,0,1,0
8/17/2019,115460.6,75.49141332,0,7,16.5,13.4,3.8,1,0
8/18/2019,110816.375,52.02449269,0.041666668,8.8,19.4,9.3,0,1,0
8/19/2019,131067.25,81.72362524,0,5.8,12.3,12.8,4,1,0
8/20/2019,131438.55,61.92654742,0,7.6,17,7.2,0.4,1,0
8/21/2019,120747.08,54.38688032,0.125,11.5,16.6,11.5,0.2,1,0
8/22/2019,127697.99,89.13914759,0.125,9.6,13,11.3,1.6,1,0
8/23/2019,126763.365,91.09893111,0.020833334,3.8,15.1,14.5,0,1,0
8/24/2019,107303.475,55.14989882,0.0625,7.9,18,13,0,1,0
8/25/2019,113980.3,119.3055933,0,6.5,12.9,13.9,1.2,1,0
8/26/2019,132704.365,142.1848103,0,5.3,14.4,14.7,0,1,0
8/27/2019,130964.885,131.1074194,0,4.2,15.3,12.9,0,1,0
8/28/2019,137660.94,140.9420211,0,8.3,13.4,5,0,1,0
8/29/2019,134233.345,135.2468604,0,6.1,13,13.2,6.2,1,0
8/30/2019,131871.08,185.2052836,0,2.3,15.3,15.6,0.2,1,0
8/31/2019,107616.03,79.34719837,0.16666667,5,18.2,15.8,0,1,0
9/1/2019,106779.475,75.51274154,0.083333336,11.1,19.6,9.4,0,1,0
9/2/2019,121697.38,92.69108892,0,10.2,17.6,13.8,2.4,1,0
9/3/2019,118871.215,114.8862595,0,9.2,19.6,16.4,0.6,1,0
9/4/2019,122652.81,144.3934345,0,8.2,18.7,15.1,0,1,0
9/5/2019,120223.175,99.34544347,0,8.7,21.2,14.8,3.4,1,0
9/6/2019,122222.69,67.97275419,0,11.3,16,10.4,2,1,0
9/7/2019,115200.19,73.467963,0,8.8,12.9,11.3,1,1,0
9/8/2019,116999.07,65.37643892,0.020833334,8.2,15.1,9.5,0.6,1,0
9/9/2019,130448.115,92.61396885,0,6.8,12.8,14.4,5.6,1,0
9/10/2019,131665.015,150.0279612,0,7.7,14.8,16.1,2.6,1,0
9/11/2019,121100.045,83.05214828,0,5,20.8,17.8,0,1,0
9/12/2019,118723.07,76.52661892,0.020833334,11.1,20.8,11.8,0,1,0
9/13/2019,120349.015,108.2140233,0,7.7,18.6,14,0,1,0
9/14/2019,103500.955,106.4610523,0,9.3,20,18.3,0,1,0
9/15/2019,105149.02,87.63007499,0,12.4,21.8,8.4,1.6,1,0
9/16/2019,119362.235,137.4673567,0,9.7,12.8,17.7,13,1,0
9/17/2019,124129.44,149.599176,0,3.6,14.8,19,0,1,0
9/18/2019,119715.705,151.2558046,0,4.3,18.9,19.2,0,1,0
9/19/2019,108102.56,82.43824146,0,8.2,24,19.4,0,1,0
9/20/2019,107222.345,106.2793137,0,15.7,26.2,14.4,0,0,0
9/21/2019,101348.35,112.2577451,0,14.5,19.4,10.5,0,0,0
9/22/2019,102386.525,103.2310155,0,7.9,15.5,13.6,4.6,0,0
9/23/2019,121862.885,109.7326738,0,8.9,15.2,13.9,2,0,0
9/24/2019,125787.33,148.2298325,0,8.3,15.1,13.3,1.4,0,0
9/25/2019,124302.93,192.4850347,0,8.7,16.6,13.1,0,0,0
9/26/2019,117320.175,139.4994437,0,8.3,20.3,19.6,0,0,0
9/27/2019,106043.02,69.64095969,0.104166664,12.3,18.8,7.4,0,0,1
9/28/2019,108762.31,132.2621226,0,7.2,14.9,17.7,0.2,0,0
9/29/2019,104804.09,90.4013205,0,9.1,15.8,19,0,0,0
9/30/2019,121770.82,107.8227368,0,10.1,14.1,14.4,0,0,0
10/1/2019,117265.275,121.3908912,0,4.2,20.5,21.7,0,0,0
10/2/2019,110760.825,108.6616766,0,9.3,26.5,18.5,0,0,0
10/3/2019,109312.85,108.8439126,0,15.1,29.7,22,0,0,0
10/4/2019,117512.56,136.3619947,0,12.5,15.2,11,0,0,0
10/5/2019,101386.01,88.04906289,0,7.6,24.3,17.4,1.8,0,0
10/6/2019,93011.345,54.72011454,0.083333336,12.9,24.8,17.4,0,0,0
10/7/2019,113296.31,112.0755955,0,11.6,16.4,15.1,0,0,0
10/8/2019,117504.775,130.6718253,0,9.5,14.2,17,2.6,1,0
10/9/2019,122771.82,131.5850422,0,8.5,15,19.3,5.8,1,0
10/10/2019,123692.08,167.9811358,0,10.2,14.7,12.6,0.2,1,0
10/11/2019,115250.505,114.6969754,0,9.5,18.9,17.5,0,1,0
10/12/2019,101053.365,93.12022349,0,8.2,20.4,20.1,0,1,0
10/13/2019,94744.7,90.16423585,0,9.4,23.1,19.6,0,1,0
10/14/2019,110290.12,119.0137926,0,13.6,26.7,20.2,0.2,1,0
10/15/2019,112052.12,123.2613285,0,13,18,20.6,0,1,0
10/16/2019,117533.72,116.3406692,0,13.3,20.4,11.4,0,1,0
10/17/2019,116690.04,92.4980437,0,9.5,15.2,9.6,4.4,1,0
10/18/2019,109857.485,76.31832856,0.020833334,7.3,22.1,23.2,0.8,1,0
10/19/2019,102032.495,67.01442281,0.104166664,9.4,15.3,15.8,0.8,1,0
10/20/2019,102684.515,87.53321242,0,10,16.4,14.7,0.8,1,0
10/21/2019,114502.07,111.6668677,0,11.5,17,19.6,0,1,0
10/22/2019,114108.545,111.449844,0,11.9,19.6,23.7,0,1,0
10/23/2019,114281.615,99.73613303,0,8.2,27.9,26,0,1,0
10/24/2019,115442.655,82.37009654,0,13,33.8,26.1,0.2,1,0
10/25/2019,109130.77,70.88468961,0,16.8,21.6,10,0,1,0
10/26/2019,96698.285,44.84928375,0.104166664,9.6,15.5,17.2,3.8,1,0
10/27/2019,102830.555,87.80824298,0,10.3,17,10.1,1.2,1,0
10/28/2019,112634.635,104.0916075,0,8.7,21.6,26.3,1.4,1,0
10/29/2019,111887.405,130.1986817,0,9.7,30.5,27,0,1,0
10/30/2019,117375.73,130.318312,0,13.8,25.1,27.2,0,1,0
10/31/2019,121752.875,89.65963518,0.020833334,14.2,33.7,25.5,0,1,0
11/1/2019,130510.905,90.3188415,0.020833334,20,34.3,22.8,0,1,0
11/2/2019,105806.825,90.79891252,0,15.8,18.9,2.2,4.2,1,0
11/3/2019,96867.015,72.3988408,0,12.8,20.7,7.8,12.4,1,0
11/4/2019,107279.84,79.09640417,0,9.5,16.2,11.2,1.2,1,0
11/5/2019,96817,66.47681474,0.0625,7.7,19.6,27.4,10.2,1,1
11/6/2019,104381.38,58.45195188,0.020833334,10.5,24.1,19.9,0,1,0
11/7/2019,115132.64,63.89768627,0,11.5,17.7,8.3,0,1,0
11/8/2019,113954.78,81.07754151,0,10.3,15,16.1,6.8,1,0
11/9/2019,108924.79,70.47488424,0,7.6,14.2,9.8,6.4,1,0
11/10/2019,101550.045,86.63900971,0,10.8,18.1,13.5,0.2,1,0
11/11/2019,106758.95,66.49132611,0,10,29.6,27.4,0,1,0
11/12/2019,104303.46,57.06984589,0,11.5,17.4,12.7,0.6,1,0
11/13/2019,112573.54,64.51938945,0.020833334,9.1,17.3,12,1.6,1,0
11/14/2019,109828.93,74.43626304,0,12.1,22.4,19.7,0.8,1,0
11/15/2019,110954.755,72.06559877,0,13,18.5,12.4,0,1,0
11/16/2019,97646.12,67.18721945,0.020833334,9.2,17.2,23.9,0,1,0
11/17/2019,96742.49,66.41186458,0,10.8,16.2,24.1,0,1,0
11/18/2019,109148.25,72.2810715,0,8.5,26.9,29.9,0,1,0
11/19/2019,112033.87,81.95589562,0,11.4,18.6,27.9,0,1,0
11/20/2019,119736.125,83.7632517,0,9.4,34.7,30.1,0,1,0
11/21/2019,131312,72.81531121,0,14,40.9,18.8,0,1,0
11/22/2019,109049.365,65.41297801,0,13.6,20,28.3,0,1,0
11/23/2019,97245.765,49.79429278,0,10.1,23.8,24.6,0,1,0
11/24/2019,96778.25,60.75544396,0,11.9,23.7,30.6,0,1,0
11/25/2019,113899.3,71.00111618,0,11.4,27.4,18,0,1,0
11/26/2019,107629.16,47.35059213,0,11.4,16.4,22.2,2,1,0
11/27/2019,108417.695,59.044675,0,8.6,24.8,31,0,1,0
11/28/2019,112735.875,70.20255196,0,11.4,21.1,30.7,0,1,0
11/29/2019,114799.91,79.60572907,0,11.9,19.7,21.9,0,1,0
11/30/2019,98959.56,51.05874163,0.0625,10.3,18.4,26.7,8,1,0
12/1/2019,100233.98,33.15486702,0.020833334,12.2,16.8,9.8,0,1,0
12/2/2019,110609.4,29.07038255,0.041666668,9.8,15.5,18.2,3.4,1,0
12/3/2019,109094.04,19.17095068,0.16666667,11,22.2,19.2,0.4,1,0
12/4/2019,107400.705,39.41504815,0.020833334,12.1,23,20.3,0,1,0
12/5/2019,107891.69,45.83032615,0.14583333,12.3,23.9,20.4,0,1,0
12/6/2019,105028.985,41.38035927,0.041666668,13.3,20.8,18.2,0,1,0
12/7/2019,95436.3,47.12307019,0.041666668,11.2,21,30.3,0,1,0
12/8/2019,97577.415,43.69041139,0.0625,13.8,27.6,30.8,0,1,0
12/9/2019,127910.835,62.71879257,0.125,16.3,38,28.6,0,1,0
12/10/2019,109548.62,48.33616468,0,14.3,17.2,22.2,0,1,0
12/11/2019,109060.375,57.73048537,0,13.4,18.1,21.8,0,1,0
12/12/2019,108599.065,41.64754349,0,13.4,18.4,22.7,0,1,0
12/13/2019,107070.61,58.51737364,0,11.4,20.9,24.8,0,1,0
12/14/2019,101239.235,65.76524835,0,14.1,20.1,10.4,0,1,0
12/15/2019,98723.45,50.93674307,0.041666668,15.1,21.7,16.4,0,1,0
12/16/2019,114400.065,73.60174913,0,13,22.6,21.7,0,1,0
12/17/2019,123999.07,83.08408218,0,12.6,26.3,29.5,0,1,0
12/18/2019,146990.89,95.80297192,0,15.9,40.1,29.3,0,1,0
12/19/2019,125050.61,71.95351192,0,17.2,23.3,29.3,0,1,0
12/20/2019,150553.4,243.8101596,0,13.7,43.5,31.4,0,0,0
12/21/2019,100632.475,44.94113626,0.020833334,16.9,20.2,28.3,0,0,0
12/22/2019,90145.615,34.67870591,0.041666668,13.1,19.6,31.5,0,0,0
12/23/2019,101818.025,47.19823427,0,12.1,20,29.2,0,0,0
12/24/2019,102168.93,57.33130511,0,14.1,24.5,31.4,0,0,0
12/25/2019,98312.745,42.25723939,0,14,27.9,32,0,0,1
12/26/2019,96120.525,41.25598668,0,16.5,20.5,26.2,0,0,1
12/27/2019,107256.065,56.12245133,0,13.6,23.9,31.6,0,0,0
12/28/2019,113521.685,63.2954493,0,16.7,28.4,20.6,0,0,0
12/29/2019,118293.525,87.68668878,0,16.8,33.2,31.9,0,0,0
12/30/2019,140410.125,295.8292019,0,19.7,40.8,18.8,0,0,0
12/31/2019,95410.39,46.25148392,0,15.3,21.2,29.3,2.4,0,0
1/1/2020,89077.855,50.92180276,0,11.8,24.9,31.6,0,0,1
1/2/2020,102988.185,69.54622563,0,12.8,25,31.6,0,0,0
1/3/2020,118922.215,65.43592156,0,13.7,36.6,30.7,0,0,0
1/4/2020,102245.61,28.04223073,0.14583333,18.6,26.8,22.8,0,0,0
1/5/2020,95671.2,18.87543557,0.27083334,12.7,16.7,5.1,2.2,0,0
1/6/2020,110253.59,56.10440026,0,11.9,18,2.7,8.2,0,0
1/7/2020,109336.56,59.42379013,0,12.6,20.1,7.7,1.2,0,0
1/8/2020,110038.625,53.31322981,0,16.8,23.8,26.9,0,0,0
1/9/2020,127365.59,86.98086498,0,17.9,31.9,29.8,0,0,0
1/10/2020,122533.88,65.48598559,0,20.1,32.9,10.1,0,0,0
1/11/2020,91886.605,22.78453983,0.1875,13.5,19.3,18.2,15.6,0,0
1/12/2020,91797.595,45.62791308,0,14.2,19.9,21.9,0,0,0
1/13/2020,119653.945,76.95247324,0,12.7,32.2,28.1,0,0,0
1/14/2020,137302.605,88.84765354,0,16.7,33.8,27.4,0,0,0
1/15/2020,137408.225,63.73047072,0,19.5,36.8,20.8,0,0,0
1/16/2020,109669.645,33.40442593,0.0625,15.7,19.6,18.6,19.6,0,0
1/17/2020,108108.175,39.50076193,0,14.4,24.8,24.4,0,0,0
1/18/2020,105946.34,52.05315547,0,13.9,29.4,27.2,0,0,0
1/19/2020,106921.555,60.34705595,0,17.5,25.5,23.9,0,0,0
1/20/2020,116291.535,45.35933548,0.020833334,19.1,21.8,8.8,0.4,0,0
1/21/2020,112128.195,53.56486954,0,14.8,23.5,28.4,44,0,0
1/22/2020,119287.15,45.15569085,0,14.1,31.7,12.4,0,0,0
1/23/2020,112254.83,-1.761423453,0.29166666,12.9,22.6,13.4,22.8,0,0
1/24/2020,109316.375,49.47943371,0,11.7,24.1,20.6,1.2,0,0
1/25/2020,102445.88,50.13282313,0,13,27.4,30,0,0,0
1/26/2020,101233.205,51.41502923,0,15.8,23.6,24,0,0,1
1/27/2020,103134.46,54.45308234,0,12.8,23.1,26.1,0,0,1
1/28/2020,116190.555,67.1738294,0,13.6,25.4,26.5,0,0,0
1/29/2020,129812.915,78.27234224,0,15.2,31.5,29.5,0,0,0
1/30/2020,154816.49,1044.447303,0,16.4,39.4,29.3,0,1,0
1/31/2020,170653.84,2809.437516,0,21.5,42.9,18.3,0,1,0
2/1/2020,131856.315,86.90860795,0,23.5,29.3,1.8,0.8,1,0
2/2/2020,97609.06,14.2356353,0.020833334,14.2,25.1,21,14.8,1,0
2/3/2020,105004.91,15.31077199,0.020833334,13.2,17.7,22.7,0,1,0
2/4/2020,107034.065,25.21209272,0.0625,11.3,19.7,28.6,0,1,0
2/5/2020,108988.44,42.116875,0,10.8,20.1,27.1,0,1,0
